,Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player,2P,2PA,2Pcent
5498,11/23/2022,27.964383561643835,L,1,34.0,15,27,0.556,0,2,0.0,6,9,0.667,3,8,11,7,0,0,8,5,36,21.3,5.0,Giannis Antetokounmpo,15,25,0.6
5499,11/25/2022,27.96986301369863,W,1,30.966666666666665,13,20,0.65,2,3,0.667,10,14,0.714,3,6,9,6,0,2,3,3,38,32.9,15.0,Giannis Antetokounmpo,11,17,0.6470588235294118
5500,11/27/2022,27.975342465753425,W,1,29.4,11,19,0.579,0,2,0.0,8,10,0.8,3,8,11,4,1,0,3,5,30,23.6,16.0,Giannis Antetokounmpo,11,17,0.6470588235294118
5501,10/20/2022,36.016438356164386,W,0,20.383333333333333,3,6,0.5,2,4,0.5,0,0,,3,2,5,2,0,1,0,1,8,9.4,2.0,Wesley Matthews,1,2,0.5
5502,10/22/2022,36.02191780821918,W,0,12.066666666666666,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,-0.8,10.0,Wesley Matthews,0,0,
5505,10/29/2022,36.04109589041096,W,0,17.55,2,5,0.4,1,3,0.333,0,0,,4,3,7,1,1,1,2,1,5,6.0,14.0,Wesley Matthews,1,2,0.5
5507,11/2/2022,36.05205479452055,W,0,14.8,1,4,0.25,1,4,0.25,0,0,,0,0,0,0,2,0,2,1,3,0.2,6.0,Wesley Matthews,0,0,
5509,11/5/2022,36.06027397260274,W,0,13.25,0,3,0.0,0,2,0.0,0,0,,4,1,5,1,0,0,0,0,0,1.7,2.0,Wesley Matthews,0,1,0.0
5512,11/11/2022,36.07671232876712,L,0,22.483333333333334,0,5,0.0,0,5,0.0,2,2,1.0,0,2,2,1,3,2,0,1,2,3.8,4.0,Wesley Matthews,0,0,
5515,11/25/2022,36.11506849315069,W,0,17.266666666666666,2,4,0.5,1,3,0.333,0,0,,1,0,1,1,0,0,0,2,5,3.6,25.0,Wesley Matthews,1,1,1.0
5516,11/27/2022,36.12054794520548,W,0,8.883333333333333,0,1,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,2,0,-0.8,1.0,Wesley Matthews,0,0,
5518,10/22/2022,32.36164383561644,W,1,32.15,8,15,0.533,3,4,0.75,0,0,,0,5,5,10,0,3,2,2,19,19.5,8.0,Jrue Holiday,5,11,0.45454545454545453
5519,10/26/2022,32.37260273972603,W,1,35.93333333333333,5,18,0.278,1,6,0.167,4,5,0.8,3,4,7,4,2,1,5,4,15,6.2,10.0,Jrue Holiday,4,12,0.3333333333333333
5520,10/28/2022,32.37808219178082,W,1,31.95,6,19,0.316,2,6,0.333,2,2,1.0,0,5,5,6,2,1,1,3,16,11.3,17.0,Jrue Holiday,4,13,0.3076923076923077
5521,10/29/2022,32.38082191780822,W,1,36.666666666666664,13,22,0.591,3,7,0.429,5,7,0.714,0,2,2,12,4,1,3,3,34,32.5,12.0,Jrue Holiday,10,15,0.6666666666666666
5522,10/31/2022,32.38630136986301,W,1,37.31666666666667,7,15,0.467,5,11,0.455,6,7,0.857,1,6,7,10,1,0,4,1,25,23.0,10.0,Jrue Holiday,2,4,0.5
5523,11/2/2022,32.391780821917806,W,1,29.966666666666665,11,16,0.688,4,7,0.571,0,0,,2,5,7,3,0,0,2,1,26,21.8,25.0,Jrue Holiday,7,9,0.7777777777777778
5524,11/4/2022,32.397260273972606,W,1,33.61666666666667,12,24,0.5,4,11,0.364,1,1,1.0,1,7,8,6,2,0,0,0,29,26.0,15.0,Jrue Holiday,8,13,0.6153846153846154
5525,11/5/2022,32.4,W,1,28.833333333333332,3,10,0.3,0,3,0.0,4,4,1.0,4,2,6,13,1,0,3,0,10,14.7,8.0,Jrue Holiday,3,7,0.42857142857142855
5528,11/21/2022,32.443835616438356,W,1,27.933333333333334,7,14,0.5,1,6,0.167,2,2,1.0,1,3,4,6,3,0,5,1,17,13.4,7.0,Jrue Holiday,6,8,0.75
5529,11/23/2022,32.44931506849315,L,1,35.833333333333336,3,6,0.5,1,4,0.25,7,8,0.875,1,4,5,11,2,0,7,1,14,14.8,12.0,Jrue Holiday,2,2,1.0
5530,11/25/2022,32.45479452054794,W,1,23.033333333333335,4,13,0.308,1,3,0.333,0,0,,2,1,3,5,0,0,1,4,9,4.1,13.0,Jrue Holiday,3,10,0.3
5531,11/27/2022,32.46027397260274,W,1,34.45,7,16,0.438,2,6,0.333,0,0,,1,0,1,6,3,0,3,2,16,11.7,17.0,Jrue Holiday,5,10,0.5
5533,10/29/2022,22.046575342465754,W,0,6.8,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,2,1,3,0.3,1.0,MarJon Beauchamp,0,0,
5535,11/2/2022,22.057534246575344,W,0,16.1,0,3,0.0,0,3,0.0,3,4,0.75,1,3,4,1,2,0,2,2,3,2.0,12.0,MarJon Beauchamp,0,0,
5536,11/4/2022,22.063013698630137,W,0,18.383333333333333,6,10,0.6,2,4,0.5,0,1,0.0,0,5,5,0,0,0,2,2,14,7.7,2.0,MarJon Beauchamp,4,6,0.6666666666666666
5537,11/5/2022,22.065753424657533,W,1,24.8,1,9,0.111,0,6,0.0,0,0,,3,2,5,0,1,0,2,6,2,-4.6,12.0,MarJon Beauchamp,1,3,0.3333333333333333
5538,11/7/2022,22.07123287671233,L,0,10.55,1,4,0.25,1,4,0.25,1,2,0.5,0,2,2,0,0,0,0,1,4,1.4,4.0,MarJon Beauchamp,0,0,
5539,11/9/2022,22.076712328767123,W,1,29.916666666666668,7,13,0.538,5,8,0.625,0,0,,3,5,8,0,2,0,2,5,19,14.3,14.0,MarJon Beauchamp,2,5,0.4
5542,11/16/2022,22.095890410958905,W,1,26.633333333333333,1,8,0.125,0,3,0.0,0,0,,4,1,5,1,0,0,2,2,2,-2.2,7.0,MarJon Beauchamp,1,5,0.2
5548,10/22/2022,33.09315068493151,W,0,14.85,3,5,0.6,2,2,1.0,1,2,0.5,1,4,5,0,0,1,0,3,9,7.7,7.0,Serge Ibaka,1,3,0.3333333333333333
5549,10/28/2022,33.10958904109589,W,0,5.483333333333333,1,2,0.5,0,0,,0,0,,1,1,2,0,0,1,1,2,2,0.9,2.0,Serge Ibaka,1,2,0.5
5553,11/5/2022,33.131506849315066,W,0,24.083333333333332,2,5,0.4,0,2,0.0,4,4,1.0,1,5,6,2,0,2,2,2,8,7.5,1.0,Serge Ibaka,2,3,0.6666666666666666
5554,11/7/2022,33.136986301369866,L,0,11.533333333333333,2,2,1.0,0,0,,0,0,,1,3,4,0,0,0,0,1,4,4.6,2.0,Serge Ibaka,2,2,1.0
5560,11/21/2022,33.175342465753424,W,0,4.183333333333334,0,2,0.0,0,0,,1,2,0.5,0,0,0,0,0,0,0,2,1,-1.6,0.0,Serge Ibaka,0,2,0.0
5561,10/22/2022,30.263013698630136,W,0,0.8666666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,Thanasis Antetokounmpo,0,0,
5564,11/5/2022,30.301369863013697,W,0,0.9666666666666667,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,0.0,Thanasis Antetokounmpo,0,0,
5565,11/7/2022,30.306849315068494,L,0,3.85,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,4.0,Thanasis Antetokounmpo,0,0,
5567,11/14/2022,30.326027397260273,L,0,1.5833333333333335,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,Thanasis Antetokounmpo,0,0,
5568,11/16/2022,30.33150684931507,W,0,1.9166666666666665,0,0,,0,0,,0,0,,1,1,2,1,0,0,1,0,0,0.7,0.0,Thanasis Antetokounmpo,0,0,
5572,11/7/2022,23.46027397260274,L,0,6.15,1,3,0.333,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,2,0.3,3.0,Sandro Mamukelashvili,1,1,1.0
5573,11/9/2022,23.465753424657535,W,0,6.25,0,2,0.0,0,1,0.0,0,0,,0,3,3,0,0,0,0,1,0,-0.9,2.0,Sandro Mamukelashvili,0,1,0.0
5575,11/14/2022,23.47945205479452,L,0,1.5833333333333335,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,0.0,Sandro Mamukelashvili,1,1,1.0
5576,11/16/2022,23.484931506849314,W,0,7.566666666666666,1,3,0.333,0,2,0.0,3,6,0.5,0,0,0,0,0,0,0,1,5,1.7,3.0,Sandro Mamukelashvili,1,1,1.0
5585,11/21/2022,29.873972602739727,W,0,15.516666666666667,2,5,0.4,1,4,0.25,2,2,1.0,0,2,2,1,2,0,0,1,7,7.2,3.0,Pat Connaughton,1,1,1.0
5586,11/23/2022,29.87945205479452,L,0,14.4,1,6,0.167,1,5,0.2,0,0,,0,3,3,1,1,0,0,0,3,1.8,1.0,Pat Connaughton,0,1,0.0
5589,10/22/2022,21.345205479452055,W,1,24.766666666666666,7,9,0.778,0,0,,2,2,1.0,1,2,3,1,1,1,3,1,16,12.8,7.0,Evan Mobley,7,9,0.7777777777777778
5591,10/26/2022,21.356164383561644,W,1,34.43333333333333,9,15,0.6,0,0,,2,4,0.5,0,3,3,3,1,1,3,4,20,12.4,3.0,Evan Mobley,9,15,0.6
5592,10/28/2022,21.361643835616437,W,1,41.983333333333334,7,12,0.583,1,3,0.333,4,6,0.667,3,7,10,3,1,2,2,4,19,17.7,2.0,Evan Mobley,6,9,0.6666666666666666
5593,10/30/2022,21.367123287671234,W,1,34.25,6,13,0.462,0,2,0.0,4,4,1.0,2,5,7,3,1,1,2,5,16,12.0,18.0,Evan Mobley,6,11,0.5454545454545454
5594,11/2/2022,21.375342465753423,W,1,32.0,7,8,0.875,0,1,0.0,1,2,0.5,2,5,7,2,0,0,3,3,15,11.9,15.0,Evan Mobley,7,7,1.0
5595,11/4/2022,21.38082191780822,W,1,30.2,5,14,0.357,0,1,0.0,1,2,0.5,2,6,8,2,0,8,1,0,11,12.0,0.0,Evan Mobley,5,13,0.38461538461538464
5596,11/6/2022,21.386301369863013,W,1,30.45,2,7,0.286,0,1,0.0,1,2,0.5,2,5,7,3,2,1,1,3,5,6.0,1.0,Evan Mobley,2,6,0.3333333333333333
5599,11/11/2022,21.4,L,1,38.75,8,15,0.533,0,0,,4,5,0.8,8,5,13,4,0,2,3,3,20,19.4,1.0,Evan Mobley,8,15,0.5333333333333333
5602,11/18/2022,21.41917808219178,W,1,45.43333333333333,9,14,0.643,0,1,0.0,3,4,0.75,5,13,18,5,1,2,1,4,21,25.1,15.0,Evan Mobley,9,13,0.6923076923076923
5603,11/20/2022,21.424657534246574,W,1,30.0,7,12,0.583,0,0,,1,2,0.5,4,6,10,5,1,0,3,2,15,14.3,15.0,Evan Mobley,7,12,0.5833333333333334
5604,11/21/2022,21.427397260273974,W,1,35.55,4,6,0.667,0,0,,2,2,1.0,2,7,9,3,1,1,4,2,10,9.9,5.0,Evan Mobley,4,6,0.6666666666666666
5605,11/23/2022,21.432876712328767,W,1,35.1,4,10,0.4,0,0,,2,4,0.5,4,8,12,3,0,3,2,2,10,10.4,0.0,Evan Mobley,4,10,0.4
5607,11/27/2022,21.443835616438356,W,1,39.63333333333333,8,12,0.667,2,2,1.0,2,5,0.4,6,7,13,1,0,1,3,3,20,17.1,4.0,Evan Mobley,6,10,0.6
5608,10/19/2022,27.53150684931507,L,0,27.683333333333334,6,12,0.5,3,6,0.5,2,2,1.0,0,3,3,1,0,0,1,3,17,10.4,7.0,Cedi Osman,3,6,0.5
5609,10/22/2022,27.53972602739726,W,0,25.733333333333334,5,8,0.625,2,3,0.667,3,3,1.0,0,2,2,4,0,0,1,5,15,11.8,41.0,Cedi Osman,3,5,0.6
5610,10/23/2022,27.542465753424658,W,0,31.666666666666668,6,10,0.6,3,5,0.6,1,1,1.0,0,0,0,3,1,0,0,3,16,13.3,3.0,Cedi Osman,3,5,0.6
5611,10/26/2022,27.55068493150685,W,0,31.216666666666665,5,12,0.417,1,5,0.2,3,5,0.6,2,5,7,3,0,1,1,2,14,10.7,5.0,Cedi Osman,4,7,0.5714285714285714
5614,11/2/2022,27.56986301369863,W,0,12.616666666666667,0,3,0.0,0,3,0.0,0,0,,0,4,4,0,0,0,0,1,0,-1.3,2.0,Cedi Osman,0,0,
5615,11/4/2022,27.575342465753426,W,0,25.283333333333335,5,9,0.556,4,6,0.667,1,1,1.0,0,4,4,6,0,0,4,1,15,11.7,24.0,Cedi Osman,1,3,0.3333333333333333
5616,11/6/2022,27.58082191780822,W,0,19.25,3,5,0.6,1,3,0.333,2,2,1.0,0,1,1,1,0,0,0,1,9,7.3,19.0,Cedi Osman,2,2,1.0
5618,11/9/2022,27.589041095890412,L,0,15.233333333333333,3,4,0.75,1,1,1.0,0,0,,0,3,3,2,0,0,1,1,7,6.3,1.0,Cedi Osman,2,3,0.6666666666666666
5622,11/18/2022,27.613698630136987,W,0,7.4,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,0.6,2.0,Cedi Osman,0,0,
5623,11/20/2022,27.61917808219178,W,0,37.0,8,17,0.471,4,11,0.364,0,0,,4,8,12,3,1,1,1,3,20,18.1,39.0,Cedi Osman,4,6,0.6666666666666666
5624,11/21/2022,27.621917808219177,W,0,28.933333333333334,8,10,0.8,3,4,0.75,4,5,0.8,0,3,3,0,0,0,1,4,23,17.1,9.0,Cedi Osman,5,6,0.8333333333333334
5625,11/23/2022,27.627397260273973,W,0,27.116666666666667,1,6,0.167,1,5,0.2,0,0,,0,4,4,3,0,0,1,2,3,0.7,17.0,Cedi Osman,0,1,0.0
5627,11/27/2022,27.638356164383563,W,0,26.683333333333334,4,8,0.5,1,4,0.25,1,1,1.0,0,3,3,0,0,1,3,2,10,3.8,12.0,Cedi Osman,3,4,0.75
5628,10/19/2022,21.72876712328767,L,0,11.75,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,4,0,-3.3,0.0,Isaac Okoro,0,0,
5633,10/30/2022,21.75890410958904,W,0,21.55,0,3,0.0,0,2,0.0,2,2,1.0,0,4,4,2,1,1,1,1,2,2.8,24.0,Isaac Okoro,0,1,0.0
5635,11/4/2022,21.77260273972603,W,1,22.716666666666665,4,6,0.667,0,1,0.0,1,1,1.0,0,4,4,0,1,0,0,1,9,8.2,0.0,Isaac Okoro,4,5,0.8
5637,11/7/2022,21.78082191780822,L,0,17.55,0,2,0.0,0,0,,3,4,0.75,0,3,3,2,1,0,2,3,3,1.3,0.0,Isaac Okoro,0,2,0.0
5640,11/13/2022,21.797260273972604,L,0,28.833333333333332,3,4,0.75,1,2,0.5,1,2,0.5,3,0,3,1,2,0,1,2,8,9.0,15.0,Isaac Okoro,2,2,1.0
5642,11/18/2022,21.81095890410959,W,0,16.383333333333333,1,2,0.5,1,2,0.5,0,0,,0,1,1,0,0,0,1,5,3,-0.7,2.0,Isaac Okoro,0,0,
5643,11/20/2022,21.816438356164383,W,0,29.133333333333333,4,8,0.5,2,5,0.4,3,5,0.6,0,4,4,2,0,0,1,2,13,9.0,26.0,Isaac Okoro,2,3,0.6666666666666666
5644,11/21/2022,21.81917808219178,W,0,15.1,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,0,0,1,1,4,4,0.7,8.0,Isaac Okoro,1,2,0.5
5645,11/23/2022,21.824657534246576,W,0,20.716666666666665,1,1,1.0,0,0,,1,1,1.0,1,2,3,1,1,1,0,1,3,6.0,16.0,Isaac Okoro,1,1,1.0
5646,11/25/2022,21.83013698630137,L,0,31.7,3,6,0.5,1,4,0.25,6,6,1.0,1,3,4,1,0,0,0,1,13,11.9,3.0,Isaac Okoro,2,2,1.0
5647,11/27/2022,21.835616438356166,W,0,29.966666666666665,2,2,1.0,1,1,1.0,2,2,1.0,1,6,7,0,1,0,0,3,7,8.7,14.0,Isaac Okoro,1,1,1.0
5648,10/19/2022,26.115068493150684,L,1,34.53333333333333,12,21,0.571,2,8,0.25,5,6,0.833,0,2,2,9,2,0,3,4,31,25.0,10.0,Donovan Mitchell,10,13,0.7692307692307693
5649,10/22/2022,26.123287671232877,W,1,34.516666666666666,10,19,0.526,4,6,0.667,8,9,0.889,3,6,9,8,1,0,4,3,32,27.6,19.0,Donovan Mitchell,6,13,0.46153846153846156
5650,10/23/2022,26.126027397260273,W,1,44.56666666666667,12,29,0.414,5,12,0.417,8,9,0.889,2,3,5,4,3,1,6,2,37,23.1,4.0,Donovan Mitchell,7,17,0.4117647058823529
5651,10/26/2022,26.134246575342466,W,1,37.2,5,19,0.263,1,7,0.143,3,4,0.75,2,2,4,8,2,0,1,3,14,9.7,9.0,Donovan Mitchell,4,12,0.3333333333333333
5652,10/28/2022,26.13972602739726,W,1,45.7,15,25,0.6,5,9,0.556,6,6,1.0,0,4,4,3,1,0,7,4,41,25.2,18.0,Donovan Mitchell,10,16,0.625
5653,10/30/2022,26.145205479452056,W,1,37.166666666666664,12,20,0.6,8,13,0.615,6,8,0.75,0,3,3,12,1,2,4,4,38,34.1,18.0,Donovan Mitchell,4,7,0.5714285714285714
5655,11/6/2022,26.164383561643834,W,1,37.13333333333333,10,17,0.588,1,7,0.143,12,13,0.923,1,4,5,2,1,1,3,1,33,26.3,6.0,Donovan Mitchell,9,10,0.9
5658,11/11/2022,26.17808219178082,L,1,37.266666666666666,10,20,0.5,3,10,0.3,6,6,1.0,0,10,10,9,2,1,3,0,29,28.0,7.0,Donovan Mitchell,7,10,0.7
5660,11/18/2022,26.197260273972603,W,1,43.56666666666667,11,22,0.5,2,9,0.222,10,11,0.909,1,3,4,6,1,0,6,2,34,22.6,10.0,Donovan Mitchell,9,13,0.6923076923076923
5661,11/20/2022,26.202739726027396,W,1,26.783333333333335,5,12,0.417,2,7,0.286,1,2,0.5,1,2,3,5,2,0,1,4,13,10.4,15.0,Donovan Mitchell,3,5,0.6
5662,11/21/2022,26.205479452054796,W,1,38.65,11,22,0.5,4,8,0.5,3,4,0.75,0,4,4,9,3,0,3,2,29,24.3,14.0,Donovan Mitchell,7,14,0.5
5665,11/27/2022,26.221917808219178,W,1,38.65,9,23,0.391,2,8,0.25,12,13,0.923,1,4,5,1,1,0,3,2,32,18.9,11.0,Donovan Mitchell,7,15,0.4666666666666667
5666,10/19/2022,24.495890410958904,L,1,33.86666666666667,5,8,0.625,0,0,,3,4,0.75,5,5,10,0,0,2,1,2,13,13.6,2.0,Jarrett Allen,5,8,0.625
5667,10/22/2022,24.504109589041096,W,1,28.6,4,6,0.667,0,0,,0,0,,3,3,6,2,0,1,2,2,8,7.7,5.0,Jarrett Allen,4,6,0.6666666666666666
5669,10/26/2022,24.515068493150686,W,1,29.65,7,11,0.636,0,0,,4,5,0.8,7,9,16,1,1,1,1,5,18,19.7,11.0,Jarrett Allen,7,11,0.6363636363636364
5670,10/28/2022,24.52054794520548,W,1,39.65,5,9,0.556,0,1,0.0,2,4,0.5,3,8,11,2,0,0,0,2,12,12.0,25.0,Jarrett Allen,5,8,0.625
5671,10/30/2022,24.526027397260275,W,1,25.816666666666666,3,8,0.375,0,1,0.0,0,0,,3,10,13,1,0,0,2,0,6,5.4,5.0,Jarrett Allen,3,7,0.42857142857142855
5673,11/4/2022,24.53972602739726,W,1,31.516666666666666,11,16,0.688,0,0,,1,2,0.5,2,5,7,0,0,2,4,2,23,15.3,20.0,Jarrett Allen,11,16,0.6875
5674,11/6/2022,24.545205479452054,W,1,27.75,5,13,0.385,0,0,,6,6,1.0,3,8,11,0,2,2,1,4,16,14.2,5.0,Jarrett Allen,5,13,0.38461538461538464
5675,11/7/2022,24.54794520547945,L,1,32.86666666666667,4,10,0.4,0,0,,2,3,0.667,4,16,20,3,2,2,0,0,10,17.3,3.0,Jarrett Allen,4,10,0.4
5677,11/11/2022,24.55890410958904,L,1,33.18333333333333,6,8,0.75,0,0,,1,2,0.5,1,8,9,1,0,0,2,2,13,10.4,0.0,Jarrett Allen,6,8,0.75
5678,11/18/2022,24.578082191780823,W,1,45.6,8,11,0.727,0,0,,4,5,0.8,1,11,12,2,0,4,2,3,20,20.1,6.0,Jarrett Allen,8,11,0.7272727272727273
5679,11/20/2022,24.583561643835615,W,1,27.15,4,6,0.667,0,0,,0,0,,1,5,6,2,0,0,3,3,8,4.8,13.0,Jarrett Allen,4,6,0.6666666666666666
5680,11/21/2022,24.586301369863016,W,1,33.166666666666664,3,5,0.6,0,0,,2,2,1.0,0,11,11,1,2,1,1,0,8,11.4,11.0,Jarrett Allen,3,5,0.6
5681,11/23/2022,24.59178082191781,W,1,36.06666666666667,10,12,0.833,0,0,,4,4,1.0,5,8,13,2,1,0,6,3,24,20.7,19.0,Jarrett Allen,10,12,0.8333333333333334
5682,11/25/2022,24.5972602739726,L,1,12.066666666666666,0,2,0.0,0,0,,1,2,0.5,1,2,3,1,1,1,0,2,1,2.1,4.0,Jarrett Allen,0,2,0.0
5683,10/19/2022,28.15068493150685,L,1,34.68333333333333,2,7,0.286,2,2,1.0,4,4,1.0,0,5,5,7,0,0,1,3,10,10.1,5.0,Caris LeVert,0,5,0.0
5684,10/22/2022,28.15890410958904,W,1,33.45,4,12,0.333,3,6,0.5,3,4,0.75,0,4,4,8,1,1,2,1,14,12.9,17.0,Caris LeVert,1,6,0.16666666666666666
5685,10/23/2022,28.161643835616438,W,1,35.9,4,14,0.286,2,6,0.333,0,0,,0,3,3,4,2,0,2,4,10,3.9,15.0,Caris LeVert,2,8,0.25
5686,10/26/2022,28.16986301369863,W,1,33.43333333333333,3,12,0.25,3,7,0.429,3,6,0.5,0,2,2,6,1,0,5,3,12,3.2,20.0,Caris LeVert,0,5,0.0
5687,10/28/2022,28.175342465753424,W,1,42.8,12,21,0.571,6,8,0.75,11,12,0.917,2,2,4,7,3,0,2,4,41,37.0,21.0,Caris LeVert,6,13,0.46153846153846156
5689,11/2/2022,28.18904109589041,W,1,46.13333333333333,4,12,0.333,3,7,0.429,4,6,0.667,2,6,8,4,0,0,1,4,15,10.8,1.0,Caris LeVert,1,5,0.2
5690,11/4/2022,28.194520547945206,W,1,30.216666666666665,6,10,0.6,1,4,0.25,2,2,1.0,1,5,6,6,0,0,2,3,15,13.6,27.0,Caris LeVert,5,6,0.8333333333333334
5692,11/7/2022,28.202739726027396,L,1,36.4,2,8,0.25,0,2,0.0,0,0,,1,5,6,5,0,0,1,3,4,2.7,1.0,Caris LeVert,2,6,0.3333333333333333
5697,11/18/2022,28.232876712328768,W,0,30.316666666666666,1,8,0.125,0,2,0.0,2,2,1.0,0,3,3,2,0,0,0,0,4,1.1,8.0,Caris LeVert,1,6,0.16666666666666666
5698,11/20/2022,28.23835616438356,W,0,14.283333333333333,0,4,0.0,0,4,0.0,0,0,,1,4,5,4,1,0,0,2,0,2.1,22.0,Caris LeVert,0,0,
5699,10/19/2022,34.11506849315069,L,0,20.9,3,6,0.5,1,4,0.25,1,1,1.0,0,7,7,2,0,0,1,2,8,6.7,4.0,Kevin Love,2,2,1.0
5700,10/22/2022,34.12328767123287,W,0,22.833333333333332,5,9,0.556,5,6,0.833,0,0,,0,12,12,4,0,1,0,1,15,17.4,27.0,Kevin Love,0,3,0.0
5701,10/23/2022,34.12602739726027,W,0,14.366666666666667,2,6,0.333,1,4,0.25,0,0,,0,7,7,0,0,0,1,1,5,2.3,2.0,Kevin Love,1,2,0.5
5702,10/26/2022,34.134246575342466,W,0,18.983333333333334,1,7,0.143,0,5,0.0,2,2,1.0,0,7,7,4,0,0,1,1,4,3.0,5.0,Kevin Love,1,2,0.5
5704,10/30/2022,34.14520547945205,W,0,22.483333333333334,9,14,0.643,8,13,0.615,3,3,1.0,2,6,8,1,0,0,1,1,29,25.3,16.0,Kevin Love,1,1,1.0
5706,11/4/2022,34.15890410958904,W,0,23.433333333333334,7,10,0.7,4,7,0.571,3,4,0.75,4,4,8,10,0,1,1,0,21,27.1,30.0,Kevin Love,3,3,1.0
5707,11/6/2022,34.16438356164384,W,0,20.066666666666666,4,10,0.4,2,8,0.25,0,0,,0,10,10,1,0,1,1,1,10,7.6,22.0,Kevin Love,2,2,1.0
5708,11/7/2022,34.16712328767123,L,0,25.083333333333332,4,8,0.5,4,8,0.5,5,6,0.833,1,7,8,4,1,0,3,1,17,15.8,16.0,Kevin Love,0,0,
5709,11/9/2022,34.172602739726024,L,0,21.15,2,5,0.4,1,3,0.333,4,4,1.0,1,7,8,2,0,0,2,2,9,7.7,2.0,Kevin Love,1,2,0.5
5711,11/13/2022,34.18356164383562,L,1,29.133333333333333,3,11,0.273,3,8,0.375,5,5,1.0,2,3,5,4,0,0,1,3,14,10.4,4.0,Kevin Love,0,3,0.0
5716,11/2/2022,22.767123287671232,W,1,42.35,9,20,0.45,5,11,0.455,6,7,0.857,0,5,5,12,3,0,1,3,29,28.9,10.0,Darius Garland,4,9,0.4444444444444444
5717,11/6/2022,22.778082191780822,W,1,38.95,7,18,0.389,3,9,0.333,7,7,1.0,1,3,4,7,0,0,5,4,24,14.1,6.0,Darius Garland,4,9,0.4444444444444444
5721,11/13/2022,22.797260273972604,L,1,40.016666666666666,16,31,0.516,10,15,0.667,9,13,0.692,1,1,2,6,2,0,2,3,51,38.1,6.0,Darius Garland,6,16,0.375
5723,11/18/2022,22.81095890410959,W,1,48.21666666666667,16,26,0.615,3,8,0.375,6,8,0.75,0,1,1,6,5,1,8,5,41,28.6,23.0,Darius Garland,13,18,0.7222222222222222
5724,11/20/2022,22.816438356164383,W,1,27.883333333333333,7,12,0.583,4,7,0.571,7,7,1.0,0,2,2,7,0,0,5,2,25,19.1,12.0,Darius Garland,3,5,0.6
5725,11/21/2022,22.81917808219178,W,1,38.1,9,14,0.643,2,4,0.5,6,6,1.0,0,0,0,9,1,0,8,1,26,18.7,8.0,Darius Garland,7,10,0.7
5726,11/23/2022,22.824657534246576,W,1,35.583333333333336,9,19,0.474,4,9,0.444,2,2,1.0,0,0,0,12,0,0,2,1,24,20.3,26.0,Darius Garland,5,10,0.5
5728,11/27/2022,22.835616438356166,W,1,40.2,4,19,0.211,0,5,0.0,11,12,0.917,0,3,3,10,0,0,2,1,19,12.4,1.0,Darius Garland,4,14,0.2857142857142857
5730,10/22/2022,25.92054794520548,W,0,4.116666666666666,2,3,0.667,1,2,0.5,0,0,,0,2,2,1,0,0,1,0,5,4.0,6.0,Dean Wade,1,1,1.0
5731,10/23/2022,25.923287671232877,W,0,21.3,3,4,0.75,2,3,0.667,4,5,0.8,1,2,3,2,0,1,0,1,12,13.0,19.0,Dean Wade,1,1,1.0
5732,10/26/2022,25.931506849315067,W,1,29.716666666666665,4,7,0.571,4,7,0.571,0,0,,0,3,3,0,1,0,0,2,12,9.8,9.0,Dean Wade,0,0,
5733,10/28/2022,25.936986301369863,W,1,38.916666666666664,1,3,0.333,1,2,0.5,1,2,0.5,0,6,6,1,0,0,1,4,4,1.8,20.0,Dean Wade,0,1,0.0
5734,10/30/2022,25.942465753424656,W,1,33.483333333333334,8,11,0.727,6,8,0.75,0,0,,1,3,4,3,0,0,0,4,22,19.6,20.0,Dean Wade,2,3,0.6666666666666666
5735,11/2/2022,25.95068493150685,W,0,24.3,2,7,0.286,0,3,0.0,2,2,1.0,1,3,4,0,2,0,1,4,6,2.9,2.0,Dean Wade,2,4,0.5
5736,11/4/2022,25.956164383561642,W,1,23.433333333333334,0,4,0.0,0,3,0.0,0,0,,0,2,2,1,1,1,1,2,0,-1.6,2.0,Dean Wade,0,1,0.0
5737,11/6/2022,25.96164383561644,W,0,24.833333333333332,1,3,0.333,0,2,0.0,0,0,,1,5,6,1,1,1,0,4,2,3.3,13.0,Dean Wade,1,1,1.0
5739,11/9/2022,25.96986301369863,L,0,14.4,1,1,1.0,1,1,1.0,0,0,,0,2,2,0,0,0,0,3,3,2.1,8.0,Dean Wade,0,0,
