Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player
11/14/2022,26-076,L (-1),1,40:52:00,7,14,0.5,1,3,0.333,0,0,,1,4,5,2,1,1,1,1,15,11.6,-1,Mikal Bridges
11/16/2022,26-078,W (+11),1,41:47:00,6,11,0.545,5,8,0.625,6,6,1,2,7,9,9,1,0,2,3,23,25.3,23,Mikal Bridges
11/18/2022,26-080,L (-1),1,34:47:00,6,12,0.5,0,2,0,1,2,0.5,0,6,6,2,2,3,2,3,13,10.7,0,Mikal Bridges
11/20/2022,26-082,W (+21),1,32:38:00,6,11,0.545,1,3,0.333,0,0,,1,5,6,5,2,1,1,1,13,14.7,16,Mikal Bridges
11/22/2022,26-084,W (+10),1,41:24:00,10,17,0.588,5,7,0.714,0,0,,0,6,6,3,1,1,0,3,25,21.5,6,Mikal Bridges
11/25/2022,26-087,W (+6),1,34:40:00,6,17,0.353,3,6,0.5,0,0,,1,1,2,2,2,0,1,4,15,7.3,3,Mikal Bridges
11/26/2022,26-088,W (+1),1,40:53:00,7,10,0.7,0,1,0,2,2,1,0,3,3,2,1,0,0,2,16,14.3,3,Mikal Bridges
10/19/2022,29-363,W (+2),0,19:46,4,8,0.5,3,5,0.6,0,0,,0,2,2,2,0,0,0,2,11,8.2,-7,Damion Lee
10/21/2022,30-000,L (-2),0,30:50:00,2,6,0.333,2,4,0.5,2,3,0.667,2,4,6,3,2,0,0,5,8,8.9,3,Damion Lee
10/23/2022,30-002,W (+17),0,12:13,1,3,0.333,0,2,0,0,0,,0,1,1,1,0,0,0,1,2,0.9,6,Damion Lee
10/25/2022,30-004,W (+29),0,15:20,2,5,0.4,1,2,0.5,0,0,,0,1,1,1,0,0,0,0,5,3.3,-5,Damion Lee
10/28/2022,30-007,W (+13),0,15:31,1,5,0.2,1,4,0.25,0,0,,0,3,3,0,1,0,1,1,3,0.4,20,Damion Lee
10/30/2022,30-009,W (+15),0,11:35,0,1,0,0,1,0,5,5,1,1,2,3,0,0,0,0,1,5,5.2,4,Damion Lee
11/1/2022,30-011,W (+9),0,10:17,0,2,0,0,1,0,0,0,,0,0,0,1,0,0,1,0,0,-1.7,-1,Damion Lee
11/4/2022,30-014,L (-2),0,20:25,4,8,0.5,3,5,0.6,2,2,1,1,1,2,0,1,0,1,2,13,9.2,-6,Damion Lee
11/5/2022,30-015,W (+20),0,27:55:00,3,5,0.6,2,2,1,1,2,0.5,1,3,4,1,0,0,0,1,9,8.2,-1,Damion Lee
11/7/2022,30-017,L (-12),0,25:30:00,3,6,0.5,2,4,0.5,2,2,1,0,5,5,2,2,0,1,4,10,9.3,-7,Damion Lee
11/9/2022,30-019,W (+12),0,15:31,1,5,0.2,1,4,0.25,0,0,,0,0,0,1,0,0,1,1,3,-0.8,-14,Damion Lee
11/11/2022,30-021,L (-17),0,22:28,3,6,0.5,2,5,0.4,0,0,,0,2,2,1,1,0,1,1,8,5.9,6,Damion Lee
11/14/2022,30-024,L (-1),0,20:32,5,9,0.556,4,7,0.571,0,0,,0,3,3,1,1,0,1,1,14,10.9,7,Damion Lee
11/16/2022,30-026,W (+11),0,27:21:00,3,4,0.75,3,3,1,0,0,,0,8,8,0,0,0,1,2,9,8,11,Damion Lee
11/18/2022,30-028,L (-1),0,26:40:00,2,6,0.333,2,5,0.4,0,0,,2,2,4,1,0,0,1,1,6,3.9,8,Damion Lee
11/20/2022,30-030,W (+21),0,22:57,4,8,0.5,4,6,0.667,3,3,1,1,3,4,4,0,1,0,1,15,15.7,14,Damion Lee
11/22/2022,30-032,W (+10),0,20:30,3,6,0.5,3,5,0.6,0,0,,1,6,7,2,0,0,1,0,9,8.9,7,Damion Lee
11/25/2022,30-035,W (+6),0,25:24:00,3,9,0.333,1,5,0.2,2,2,1,4,1,5,3,1,0,2,1,9,7.7,3,Damion Lee
11/26/2022,30-036,W (+1),0,18:21,3,5,0.6,2,3,0.667,0,0,,0,3,3,1,0,0,0,1,8,6.9,9,Damion Lee
10/19/2022,31-304,W (+2),0,8:38,1,1,1,0,0,,0,0,,1,0,1,0,0,0,0,1,2,2,-7,Torrey Craig
10/21/2022,31-306,L (-2),0,10:30,1,3,0.333,1,3,0.333,0,0,,0,1,1,1,1,0,1,0,3,2.3,-3,Torrey Craig
10/23/2022,31-308,W (+17),0,24:50:00,3,7,0.429,2,5,0.4,0,0,,3,6,9,2,0,0,0,1,8,9.2,1,Torrey Craig
10/25/2022,31-310,W (+29),0,10:29,3,4,0.75,2,3,0.667,0,0,,0,2,2,0,1,0,0,0,8,8,0,Torrey Craig
10/28/2022,31-313,W (+13),0,17:18,6,6,1,1,1,1,0,0,,4,2,6,2,0,0,1,1,13,14.6,7,Torrey Craig
10/30/2022,31-315,W (+15),0,18:19,0,1,0,0,1,0,0,0,,2,0,2,1,0,1,1,3,0,-0.1,-1,Torrey Craig
11/1/2022,31-317,W (+9),0,11:41,1,2,0.5,1,2,0.5,1,2,0.5,1,3,4,1,0,0,0,3,4,3.7,-12,Torrey Craig
11/4/2022,31-320,L (-2),0,23:04,3,7,0.429,1,4,0.25,1,2,0.5,2,4,6,2,0,0,0,3,8,6.7,-4,Torrey Craig
11/5/2022,31-321,W (+20),1,21:38,2,5,0.4,1,3,0.333,0,0,,0,5,5,4,1,3,1,4,5,7.1,22,Torrey Craig
11/7/2022,31-323,L (-12),1,22:30,1,6,0.167,1,4,0.25,0,0,,0,1,1,1,1,1,1,1,3,0.5,-5,Torrey Craig
11/9/2022,31-325,W (+12),1,26:03:00,2,5,0.4,2,3,0.667,0,0,,2,3,5,1,1,0,2,4,6,3.7,-6,Torrey Craig
11/11/2022,31-327,L (-17),1,34:58:00,3,8,0.375,1,4,0.25,2,2,1,2,2,4,1,1,1,1,2,9,7.2,-19,Torrey Craig
11/14/2022,31-330,L (-1),1,32:41:00,4,10,0.4,1,3,0.333,1,2,0.5,7,2,9,2,1,1,1,4,10,10.2,-7,Torrey Craig
11/16/2022,31-332,W (+11),1,29:36:00,5,8,0.625,3,6,0.5,0,0,,1,9,10,2,2,1,1,1,13,15.5,10,Torrey Craig
11/18/2022,31-334,L (-1),1,27:32:00,6,10,0.6,3,5,0.6,1,1,1,2,4,6,2,1,0,1,5,16,13.4,-8,Torrey Craig
11/20/2022,31-336,W (+21),1,25:09:00,5,9,0.556,2,4,0.5,2,2,1,1,3,4,3,0,2,1,4,14,12.2,0,Torrey Craig
11/22/2022,31-338,W (+10),1,29:35:00,3,7,0.429,2,4,0.5,0,0,,1,4,5,0,3,2,0,2,8,9.8,0,Torrey Craig
11/25/2022,31-341,W (+6),1,33:08:00,1,7,0.143,0,4,0,0,0,,2,5,7,1,0,2,1,3,2,0.3,6,Torrey Craig
11/26/2022,31-342,W (+1),1,26:51:00,4,8,0.5,0,2,0,2,2,1,3,4,7,1,0,2,1,4,10,8.8,2,Torrey Craig
10/19/2022,24-088,W (+2),1,30:25:00,8,11,0.727,0,0,,2,3,0.667,1,9,10,2,1,0,1,4,18,16.3,15,Deandre Ayton
10/21/2022,24-090,L (-2),1,38:29:00,12,22,0.545,1,1,1,1,3,0.333,1,5,6,3,1,1,4,5,26,14.6,1,Deandre Ayton
10/23/2022,24-092,W (+17),1,28:45:00,6,11,0.545,0,1,0,1,1,1,2,6,8,1,0,1,4,5,13,6.3,7,Deandre Ayton
10/25/2022,24-094,W (+29),1,25:04:00,6,14,0.429,0,1,0,4,4,1,5,9,14,4,1,0,4,5,16,12.6,2,Deandre Ayton
10/28/2022,24-097,W (+13),1,7:42,2,4,0.5,0,0,,0,0,,1,2,3,0,0,0,0,0,4,3.3,-5,Deandre Ayton
11/4/2022,24-104,L (-2),1,29:30:00,10,14,0.714,2,2,1,2,2,1,4,4,8,1,0,0,4,5,24,16.9,3,Deandre Ayton
11/5/2022,24-105,W (+20),1,15:53,3,6,0.5,0,1,0,1,2,0.5,2,4,6,1,0,2,1,3,7,6.1,1,Deandre Ayton
11/7/2022,24-107,L (-12),1,30:36:00,6,11,0.545,0,0,,2,2,1,3,4,7,0,1,1,0,4,14,12.1,-13,Deandre Ayton
11/9/2022,24-109,W (+12),1,32:58:00,4,10,0.4,0,0,,1,2,0.5,2,4,6,2,0,0,2,1,9,4.8,16,Deandre Ayton
11/11/2022,24-111,L (-17),1,26:23:00,7,12,0.583,0,1,0,0,0,,1,4,5,1,2,1,1,0,14,12.7,-23,Deandre Ayton
11/14/2022,24-114,L (-1),1,34:22:00,8,10,0.8,0,1,0,0,0,,8,4,12,2,1,0,3,5,16,16.4,-8,Deandre Ayton
11/16/2022,24-116,W (+11),1,31:31:00,7,14,0.5,0,0,,0,0,,2,5,7,2,0,0,4,3,14,6.1,16,Deandre Ayton
11/18/2022,24-118,L (-1),1,36:38:00,7,12,0.583,0,1,0,3,3,1,5,5,10,8,0,3,2,3,17,20.9,0,Deandre Ayton
11/20/2022,24-120,W (+21),1,26:48:00,6,9,0.667,0,1,0,1,5,0.2,4,7,11,4,1,0,0,3,13,15,6,Deandre Ayton
11/22/2022,24-122,W (+10),1,31:33:00,7,11,0.636,0,1,0,0,0,,1,14,15,2,1,0,0,4,14,14.8,9,Deandre Ayton
11/25/2022,24-125,W (+6),1,29:58:00,11,13,0.846,0,0,,6,7,0.857,2,10,12,1,0,2,0,0,28,29.4,13,Deandre Ayton
11/26/2022,24-126,W (+1),1,34:08:00,11,19,0.579,0,0,,7,9,0.778,9,12,21,3,1,2,2,1,29,31.3,-4,Deandre Ayton
10/19/2022,28-072,W (+2),0,18:48,3,7,0.429,1,2,0.5,0,0,,1,0,1,1,1,0,2,3,7,2.5,15,Cameron Payne
10/21/2022,28-074,L (-2),0,16:50,1,3,0.333,1,3,0.333,2,2,1,0,2,2,1,0,0,2,2,5,1.8,-2,Cameron Payne
10/23/2022,28-076,W (+17),0,14:34,4,11,0.364,1,3,0.333,1,2,0.5,0,1,1,2,1,0,2,0,10,4.2,0,Cameron Payne
10/25/2022,28-078,W (+29),0,13:30,3,6,0.5,0,0,,2,2,1,0,4,4,5,0,0,1,1,8,8.3,8,Cameron Payne
10/28/2022,28-081,W (+13),0,17:22,5,10,0.5,2,3,0.667,0,0,,1,1,2,5,1,1,1,0,12,12.2,16,Cameron Payne
10/30/2022,28-083,W (+15),0,16:46,5,12,0.417,2,7,0.286,0,0,,0,2,2,4,4,0,3,0,12,10,-4,Cameron Payne
11/1/2022,28-085,W (+9),0,14:08,3,8,0.375,2,5,0.4,0,0,,0,2,2,2,1,0,2,1,8,4.2,-9,Cameron Payne
11/7/2022,28-091,L (-12),0,27:43:00,6,14,0.429,1,4,0.25,1,2,0.5,0,2,2,5,0,0,3,4,14,5.7,-11,Cameron Payne
11/9/2022,28-093,W (+12),1,35:01:00,8,17,0.471,4,9,0.444,3,3,1,1,5,6,8,1,0,0,1,23,22.7,10,Cameron Payne
11/11/2022,28-095,L (-17),1,35:00:00,8,15,0.533,5,10,0.5,1,1,1,0,3,3,4,1,0,4,3,22,14.2,-17,Cameron Payne
11/14/2022,28-098,L (-1),1,30:42:00,4,17,0.235,1,6,0.167,0,0,,0,3,3,5,1,0,1,4,9,1.5,-13,Cameron Payne
11/16/2022,28-100,W (+11),1,33:01:00,9,17,0.529,6,10,0.6,5,6,0.833,0,3,3,7,0,1,2,5,29,22.8,11,Cameron Payne
11/18/2022,28-102,L (-1),1,33:36:00,6,12,0.5,2,4,0.5,3,4,0.75,0,0,0,5,3,0,4,4,17,11.5,3,Cameron Payne
11/20/2022,28-104,W (+21),1,32:05:00,7,14,0.5,2,5,0.4,5,5,1,1,6,7,9,0,2,2,1,21,21.8,15,Cameron Payne
11/22/2022,28-106,W (+10),1,28:18:00,5,15,0.333,1,3,0.333,0,0,,1,1,2,7,1,0,5,5,11,2.4,12,Cameron Payne
11/25/2022,28-109,W (+6),1,31:31:00,7,12,0.583,0,2,0,2,4,0.5,1,1,2,10,1,0,2,1,16,16.2,8,Cameron Payne
11/26/2022,28-110,W (+1),1,30:04:00,4,13,0.308,1,6,0.167,2,4,0.5,0,0,0,6,1,0,0,4,11,6.3,-1,Cameron Payne
10/19/2022,24-048,W (+2),0,3:57,0,2,0,0,2,0,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-8,Josh Okogie
10/21/2022,24-050,L (-2),0,13:36,1,2,0.5,0,0,,0,0,,1,2,3,0,1,0,0,2,2,2.5,-5,Josh Okogie
10/23/2022,24-052,W (+17),0,1:14,0,0,,0,0,,2,2,1,0,1,1,0,0,0,0,0,2,2.3,2,Josh Okogie
10/25/2022,24-054,W (+29),0,1:31,1,1,1,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,5,Josh Okogie
10/28/2022,24-057,W (+13),0,1:38,0,0,,0,0,,0,0,,2,1,3,0,0,0,0,0,0,1.7,-1,Josh Okogie
10/30/2022,24-059,W (+15),0,1:01,1,1,1,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0,Josh Okogie
11/4/2022,24-064,L (-2),0,5:04,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,0,0,0.3,-7,Josh Okogie
11/5/2022,24-065,W (+20),0,16:11,1,4,0.25,0,2,0,2,4,0.5,0,3,3,0,1,1,3,3,4,-0.8,2,Josh Okogie
11/7/2022,24-067,L (-12),0,1:19,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1,Josh Okogie
11/9/2022,24-069,W (+12),0,3:14,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,6,Josh Okogie
11/11/2022,24-071,L (-17),0,7:49,0,2,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,0,-1.8,4,Josh Okogie
11/14/2022,24-074,L (-1),0,6:36,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,1,0,1.6,5,Josh Okogie
11/16/2022,24-076,W (+11),0,8:38,0,2,0,0,1,0,0,0,,2,0,2,2,1,1,0,3,0,1.9,-6,Josh Okogie
11/18/2022,24-078,L (-1),0,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,3,0,-1.9,2,Josh Okogie
11/20/2022,24-080,W (+21),0,13:20,3,9,0.333,1,3,0.333,0,0,,3,2,5,1,0,1,2,3,7,2.8,3,Josh Okogie
11/22/2022,24-082,W (+10),0,6:55,0,2,0,0,1,0,0,0,,1,1,2,1,0,0,1,0,0,-0.7,-1,Josh Okogie
11/25/2022,24-085,W (+6),0,14:09,2,4,0.5,0,2,0,3,4,0.75,1,1,2,1,2,1,0,2,7,8.2,-3,Josh Okogie
10/19/2022,26-359,W (+2),0,10:09,2,5,0.4,0,2,0,3,4,0.75,1,1,2,0,0,1,1,4,7,3,-6,Jock Landale
10/21/2022,26-361,L (-2),0,14:28,2,5,0.4,1,2,0.5,1,2,0.5,2,2,4,0,0,0,1,4,6,2.3,-3,Jock Landale
10/23/2022,26-363,W (+17),0,17:19,4,8,0.5,0,2,0,1,1,1,2,8,10,1,0,0,0,0,9,9.5,13,Jock Landale
10/25/2022,27-000,W (+29),0,22:09,6,12,0.5,1,4,0.25,4,5,0.8,2,5,7,0,0,2,1,1,17,13.5,27,Jock Landale
10/28/2022,27-003,W (+13),0,17:00,4,9,0.444,0,4,0,0,0,,0,2,2,2,0,1,0,2,8,5.2,18,Jock Landale
10/30/2022,27-005,W (+15),0,23:27,6,9,0.667,0,1,0,4,4,1,5,2,7,0,1,1,2,5,16,13.9,0,Jock Landale
11/1/2022,27-007,W (+9),0,16:27,2,6,0.333,0,4,0,0,0,,0,1,1,1,0,1,0,4,4,0.7,-4,Jock Landale
11/4/2022,27-010,L (-2),0,14:43,3,3,1,1,1,1,2,2,1,4,2,6,1,0,0,2,2,9,9.4,3,Jock Landale
11/5/2022,27-011,W (+20),0,18:18,2,4,0.5,0,1,0,1,2,0.5,2,1,3,4,1,1,2,1,5,6.4,17,Jock Landale
11/7/2022,27-013,L (-12),0,6:48,1,2,0.5,0,0,,0,0,,0,2,2,1,1,2,0,5,2,2.7,-3,Jock Landale
11/9/2022,27-015,W (+12),0,12:00,1,5,0.2,0,1,0,2,2,1,1,3,4,1,1,1,0,5,4,2.9,-2,Jock Landale
11/11/2022,27-017,L (-17),0,13:09,3,4,0.75,0,1,0,1,2,0.5,2,4,6,0,0,0,0,0,7,7.6,5,Jock Landale
11/14/2022,27-020,L (-1),0,8:25,1,3,0.333,0,1,0,0,0,,2,1,3,0,0,0,0,0,2,2,6,Jock Landale
11/16/2022,27-022,W (+11),0,16:29,3,5,0.6,0,1,0,1,2,0.5,1,3,4,0,1,2,2,3,7,5.1,-5,Jock Landale
11/18/2022,27-024,L (-1),0,11:22,3,4,0.75,0,1,0,1,1,1,0,0,0,0,0,0,1,0,7,4.4,-1,Jock Landale
11/26/2022,27-032,W (+1),0,5:24,2,2,1,0,0,,0,0,,1,0,1,1,0,0,0,0,4,4.8,7,Jock Landale
10/19/2022,30-052,W (+2),0,7:26,0,1,0,0,0,,0,0,,0,2,2,1,0,0,1,2,0,-1.2,-7,Bismack Biyombo
10/21/2022,30-054,L (-2),0,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,Bismack Biyombo
10/28/2022,30-061,W (+13),0,23:18,5,7,0.714,0,0,,1,2,0.5,4,9,13,2,0,2,0,5,11,14,0,Bismack Biyombo
10/30/2022,30-063,W (+15),1,21:59,1,1,1,0,0,,3,5,0.6,0,5,5,0,0,5,2,3,5,5.7,12,Bismack Biyombo
11/1/2022,30-065,W (+9),1,29:50:00,4,5,0.8,0,0,,0,0,,1,3,4,1,0,4,1,2,8,9.4,11,Bismack Biyombo
11/4/2022,30-068,L (-2),0,3:43,1,3,0.333,0,0,,0,0,,0,1,1,0,0,2,0,0,2,2,-8,Bismack Biyombo
11/5/2022,30-069,W (+20),0,13:49,1,4,0.25,0,0,,1,1,1,1,3,4,0,0,3,2,3,3,1.1,2,Bismack Biyombo
11/7/2022,30-071,L (-12),0,10:36,0,0,,0,0,,0,0,,1,3,4,1,0,0,0,1,0,1.9,4,Bismack Biyombo
11/9/2022,30-073,W (+12),0,3:02,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,1,0,1.3,-2,Bismack Biyombo
11/11/2022,30-075,L (-17),0,11:01,3,6,0.5,0,0,,1,1,1,1,1,2,1,1,1,0,2,7,6.6,-4,Bismack Biyombo
11/14/2022,30-078,L (-1),0,5:13,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,1,0,-0.4,1,Bismack Biyombo
11/20/2022,30-084,W (+21),0,21:12,2,6,0.333,0,0,,1,2,0.5,6,4,10,3,0,1,4,5,5,3.4,15,Bismack Biyombo
11/22/2022,30-086,W (+10),0,16:27,1,3,0.333,0,0,,0,2,0,0,3,3,1,1,2,2,0,2,1.5,1,Bismack Biyombo
11/25/2022,30-089,W (+6),0,18:02,2,3,0.667,0,0,,1,2,0.5,0,5,5,1,0,1,3,3,5,2,-7,Bismack Biyombo
11/26/2022,30-090,W (+1),0,8:28,0,1,0,0,0,,0,2,0,0,0,0,2,2,1,0,1,0,2.2,-2,Bismack Biyombo
10/23/2022,22-213,W (+17),0,1:14,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,2,Duane Washington Jr.
10/28/2022,22-218,W (+13),0,1:38,1,3,0.333,0,2,0,0,0,,0,0,0,0,0,0,0,0,2,0.3,-1,Duane Washington Jr.
10/30/2022,22-220,W (+15),0,1:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,Duane Washington Jr.
11/5/2022,22-226,W (+20),0,5:26,1,5,0.2,0,2,0,0,0,,0,0,0,0,0,0,1,0,2,-2.1,-9,Duane Washington Jr.
11/11/2022,22-232,L (-17),0,7:19,2,6,0.333,1,4,0.25,0,0,,0,0,0,1,0,0,0,1,5,1.9,-2,Duane Washington Jr.
11/14/2022,22-235,L (-1),0,19:03,8,14,0.571,5,8,0.625,0,0,,0,0,0,4,0,0,1,0,21,16.2,12,Duane Washington Jr.
11/16/2022,22-237,W (+11),0,13:33,2,6,0.333,1,4,0.25,0,2,0,0,2,2,2,0,0,0,0,5,2.8,-7,Duane Washington Jr.
11/18/2022,22-239,L (-1),0,12:34,2,4,0.5,0,2,0,0,0,,0,1,1,0,0,0,0,0,4,2.3,-4,Duane Washington Jr.
11/20/2022,22-241,W (+21),0,15:55,2,10,0.2,1,3,0.333,0,0,,0,1,1,1,0,0,1,2,5,-2,6,Duane Washington Jr.
11/22/2022,22-243,W (+10),0,18:20,7,15,0.467,1,5,0.2,0,0,,0,2,2,1,1,0,2,0,15,7.6,1,Duane Washington Jr.
11/25/2022,22-246,W (+6),0,17:26,2,5,0.4,1,3,0.333,0,0,,0,1,1,1,0,0,2,2,5,0.5,-3,Duane Washington Jr.
11/26/2022,22-247,W (+1),0,4:05,0,2,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-7,Duane Washington Jr.
10/19/2022,37-166,W (+2),1,30:17:00,1,6,0.167,0,2,0,4,4,1,0,3,3,9,2,0,3,3,6,7.2,-9,Chris Paul
10/21/2022,37-168,L (-2),1,36:09:00,5,11,0.455,0,1,0,0,0,,0,4,4,12,5,0,1,5,10,15.9,0,Chris Paul
10/23/2022,37-170,W (+17),1,32:37:00,3,11,0.273,1,8,0.125,0,0,,3,5,8,11,1,1,2,2,7,10.7,15,Chris Paul
10/25/2022,37-172,W (+29),1,35:13:00,5,10,0.5,4,5,0.8,2,2,1,0,7,7,9,1,0,2,4,16,16.8,21,Chris Paul
10/28/2022,37-175,W (+13),1,30:38:00,1,7,0.143,0,1,0,5,6,0.833,1,4,5,9,1,0,3,1,7,7.9,-3,Chris Paul
10/30/2022,37-177,W (+15),1,31:14:00,3,7,0.429,0,4,0,4,5,0.8,0,1,1,15,0,0,0,1,10,16.3,19,Chris Paul
11/1/2022,37-179,W (+9),1,33:52:00,5,12,0.417,1,5,0.2,4,6,0.667,1,7,8,12,3,0,1,2,15,20.2,18,Chris Paul
11/4/2022,37-182,L (-2),1,33:48:00,1,4,0.25,1,3,0.333,4,4,1,0,2,2,11,2,1,0,2,7,14.8,4,Chris Paul
11/5/2022,37-183,W (+20),1,24:21:00,3,7,0.429,2,4,0.5,7,7,1,0,5,5,4,0,0,1,2,15,13.8,16,Chris Paul
11/7/2022,37-185,L (-12),1,13:45,1,1,1,0,0,,0,0,,0,2,2,2,2,0,2,1,2,3.3,-10,Chris Paul
10/23/2022,25-224,W (+17),0,13:20,2,5,0.4,2,5,0.4,2,2,1,0,1,1,1,1,0,0,1,8,6.9,4,Landry Shamet
10/25/2022,25-226,W (+29),0,15:08,1,2,0.5,0,0,,0,0,,0,0,0,1,1,0,1,2,2,0.9,8,Landry Shamet
10/28/2022,25-229,W (+13),0,17:17,2,4,0.5,1,3,0.333,0,0,,1,0,1,2,1,0,0,4,5,4.5,13,Landry Shamet
10/30/2022,25-231,W (+15),0,15:12,3,6,0.5,2,5,0.4,2,4,0.5,0,1,1,1,2,0,1,1,10,7.8,3,Landry Shamet
11/1/2022,25-233,W (+9),0,16:51,2,8,0.25,2,5,0.4,2,2,1,0,0,0,0,0,0,1,0,8,2.2,-6,Landry Shamet
11/4/2022,25-236,L (-2),0,19:15,2,8,0.25,1,5,0.2,1,1,1,1,0,1,2,0,0,2,1,6,0.9,-5,Landry Shamet
11/5/2022,25-237,W (+20),0,19:19,3,6,0.5,2,4,0.5,0,0,,0,1,1,2,0,1,0,0,8,7.4,11,Landry Shamet
11/7/2022,25-239,L (-12),0,11:08,0,4,0,0,3,0,0,0,,0,1,1,1,0,0,0,1,0,-2.2,6,Landry Shamet
11/9/2022,25-241,W (+12),0,18:56,5,7,0.714,2,3,0.667,4,4,1,0,0,0,1,0,0,3,2,16,10,8,Landry Shamet
11/26/2022,25-258,W (+1),0,14:55,1,2,0.5,0,0,,0,0,,0,0,0,0,0,1,1,2,2,-0.1,-2,Landry Shamet
10/19/2022,26-230,W (+2),1,27:10:00,6,13,0.462,3,6,0.5,0,0,,0,3,3,0,0,2,0,2,15,9.8,-3,Cameron Johnson
10/21/2022,26-232,L (-2),1,22:31,2,9,0.222,1,6,0.167,0,0,,1,2,3,2,2,0,2,1,5,1.8,-5,Cameron Johnson
10/23/2022,26-234,W (+17),1,22:36,4,6,0.667,3,4,0.75,0,0,,1,4,5,2,1,0,0,4,11,11.1,13,Cameron Johnson
10/25/2022,26-236,W (+29),1,33:23:00,3,11,0.273,1,6,0.167,2,4,0.5,3,2,5,2,0,0,0,0,9,5.8,26,Cameron Johnson
10/28/2022,26-239,W (+13),1,26:54:00,5,10,0.5,2,6,0.333,4,4,1,0,2,2,3,2,0,0,2,16,14.9,-2,Cameron Johnson
10/30/2022,26-241,W (+15),1,31:14:00,7,15,0.467,5,11,0.455,0,0,,0,7,7,1,1,0,0,3,19,13.9,19,Cameron Johnson
11/1/2022,26-243,W (+9),1,33:15:00,10,17,0.588,7,11,0.636,2,3,0.667,0,2,2,3,3,1,0,1,29,26.7,17,Cameron Johnson
11/4/2022,26-246,L (-2),1,5:14,0,2,0,0,1,0,0,0,,0,0,0,1,0,0,0,1,0,-1.1,8,Cameron Johnson
10/19/2022,28-194,W (+2),0,1:41,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-8,Dario Šarić
11/1/2022,28-207,W (+9),0,5:01,1,1,1,1,1,1,0,0,,1,2,3,1,1,0,0,1,3,5.3,0,Dario Šarić
11/4/2022,28-210,L (-2),0,9:09,0,4,0,0,3,0,0,0,,1,1,2,1,1,0,1,1,0,-1.5,-8,Dario Šarić
11/5/2022,28-211,W (+20),0,21:00,4,9,0.444,1,2,0.5,0,1,0,4,5,9,1,1,0,2,3,9,6.7,2,Dario Šarić
11/7/2022,28-213,L (-12),0,3:09,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,1,Dario Šarić
11/9/2022,28-215,W (+12),0,12:46,2,4,0.5,0,1,0,1,1,1,2,0,2,2,0,0,0,3,5,4.6,6,Dario Šarić
11/11/2022,28-217,L (-17),0,9:47,0,4,0,0,2,0,0,0,,1,2,3,1,0,0,0,0,0,-0.8,8,Dario Šarić
11/18/2022,28-224,L (-1),0,12:34,1,3,0.333,0,1,0,2,2,1,2,4,6,1,0,0,1,3,4,3.4,-1,Dario Šarić
11/16/2022,28-065,W (+11),0,1:26,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,0,3,2,-4,Ish Wainright
11/20/2022,28-069,W (+21),0,20:25,1,8,0.125,1,6,0.167,0,0,,4,3,7,2,0,0,2,2,3,0.1,17,Ish Wainright
11/22/2022,28-071,W (+10),0,11:30,2,2,1,2,2,1,0,0,,2,1,3,1,0,2,0,2,6,8.4,11,Ish Wainright
11/26/2022,28-075,W (+1),0,17:30,2,3,0.667,2,2,1,0,0,,1,1,2,0,3,0,0,2,6,7.9,4,Ish Wainright
10/19/2022,26-169,L (-7),1,33:07:00,5,10,0.5,0,1,0,3,6,0.5,1,3,4,5,1,1,3,6,13,8.2,7,Domantas Sabonis
10/22/2022,26-172,L (-2),1,34:39:00,4,12,0.333,0,3,0,3,6,0.5,3,7,10,7,2,2,1,4,11,12.9,7,Domantas Sabonis
10/23/2022,26-173,L (-5),1,22:21,6,10,0.6,0,1,0,7,8,0.875,3,11,14,4,0,1,1,2,19,21.1,-25,Domantas Sabonis
10/27/2022,26-177,L (-15),1,30:52:00,4,6,0.667,0,1,0,3,4,0.75,3,8,11,9,1,0,4,4,11,14.2,7,Domantas Sabonis
10/29/2022,26-179,W (+6),1,22:44,8,9,0.889,0,0,,2,2,1,2,5,7,3,0,1,2,6,18,16.2,6,Domantas Sabonis
